title,artist,billboard_rank,tempo_from_public_dataset,danceability_from_public_dataset,acousticness,speechiness,duration_minutes,average_loudness,dynamic_complexity,danceable_probability,happy_probability,sad_probability,relaxed_probability,party_probability
Something in the Orange,Zach Bryan,13,175.212,0.369,0.555,0.04,3.8002166666666666,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Rich Flex,Drake,14,153.15,0.561,0.0503,0.244,3.989333333333333,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
As It Was,Harry Styles,15,173.93,0.52,0.342,0.0557,2.788383333333333,0.777140319347,4.08998155594,0.997963190079,0.429100185633,0.558590173721,0.959189295769,0.70627373457
Rock and a Hard Place,Bailey Zimmerman,16,121.991,0.582,0.577,0.0275,3.459016666666667,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Under the Influence,Chris Brown,17,116.992,0.733,0.0635,0.0427,3.0768833333333334,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Cruel Summer,Taylor Swift,18,97.008,0.637,0.13,0.0519,3.3448333333333333,0.90171790123,3.33709359169,0.999999880791,0.167481735349,0.269092738628,0.645422518253,0.411385983229
Thinkin' Bout Me,Morgan Wallen,19,196.0,0.505,0.373,0.0318,2.9753333333333334,0.766495466232,4.57856893539,0.836672306061,0.5,0.535766303539,0.975322842598,0.124947212636
Boy's a Liar Pt. 2,PinkPantheress,20,132.981,0.656,0.25,0.041,2.18755,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Favorite Song,Toosii,21,144.009,0.617,0.221,0.0245,3.4848833333333333,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
Thought You Should Know,Morgan Wallen,22,139.993,0.529,0.488,0.0278,3.5928666666666667,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
Thank God,Kane Brown,23,99.945,0.738,0.695,0.0352,2.909333333333333,0.941546916962,3.26687526703,0.980263292789,0.614733338356,0.510960519314,0.889174699783,0.441952168941
Sure Thing,Miguel,24,81.001,0.684,0.0267,0.1,3.2562166666666665,0.18598203361,6.0586438179,0.995114862919,0.111137069762,0.343690961599,0.589881718159,0.605281054974
All My Life,Lil Durk,25,74.967,0.659,0.0417,0.0347,3.0933333333333333,0.90171790123,3.33709359169,0.999999880791,0.167481735349,0.269092738628,0.645422518253,0.411385983229
Ella Baila Sola,Eslabon Armado,26,105.005,0.737,0.0441,0.0437,3.710883333333333,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Karma,Taylor Swift,27,96.985,0.733,0.258,0.08,3.373266666666667,0.903241872787,2.12966561317,0.999537229538,0.613036990166,0.279316276312,0.809688508511,0.0103386901319
Just Wanna Rock,Lil Uzi Vert,28,150.187,0.486,0.0652,0.0336,2.06485,0.766495466232,4.57856893539,0.836672306061,0.5,0.535766303539,0.975322842598,0.124947212636
Cuff It,Beyonce,29,115.042,0.78,0.0368,0.141,3.756483333333333,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Vampire,Olivia Rodrigo,30,100.607,0.38,0.691,0.0338,3.82045,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
FukUMean,Gunna,31,77.502,0.773,0.00783,0.187,2.2711166666666665,0.921585023403,4.4651632309,0.86701375246,0.177341639996,0.602901041508,0.958526790142,0.183010205626
Lavender Haze,Taylor Swift,32,96.985,0.733,0.258,0.08,3.373266666666667,0.903241872787,2.12966561317,0.999537229538,0.613036990166,0.279316276312,0.809688508511,0.0103386901319
Players,Coi Leray,33,105.001,0.954,0.03,0.16,2.326,0.921585023403,4.4651632309,0.86701375246,0.177341639996,0.602901041508,0.958526790142,0.183010205626
Need a Favor,Jelly Roll,34,157.985,0.504,0.0123,0.0319,3.29,0.766495466232,4.57856893539,0.836672306061,0.5,0.535766303539,0.975322842598,0.124947212636
Dance the Night,Dua Lipa,35,113.011,0.73,0.167,0.0884,3.697,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Love You Anyway,Luke Combs,36,102.025,0.608,0.0226,0.0277,3.74045,0.264016389847,5.37405109406,0.99503326416,0.307444959879,0.439626008272,0.655651390553,0.849270701408
One Thing at a Time,Morgan Wallen,37,141.982,0.614,0.0042,0.0296,3.44775,0.766495466232,4.57856893539,0.836672306061,0.5,0.535766303539,0.975322842598,0.124947212636
Superhero (Heroes & Villains),Metro Boomin,38,116.622,0.526,0.152,0.259,3.04445,0.832326889038,7.6774969101,0.454260736704,0.0454634390771,0.309052497149,0.98367202282,0.629595398903
Bad Habit,Steve Lacy,39,168.946,0.686,0.613,0.0355,3.867783333333333,0.820662796497,5.32311677933,0.987185537815,0.538088202477,0.518492400646,0.987113058567,0.198528885841
La Bebe,Yng Lvcas,40,96.007,0.741,0.516,0.1,3.79755,0.941546916962,3.26687526703,0.980263292789,0.614733338356,0.510960519314,0.889174699783,0.441952168941
Golden Hour,Jvke,41,94.467,0.515,0.653,0.0322,3.4876666666666667,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Religiously,Bailey Zimmerman,42,135.962,0.524,0.451,0.0297,3.86765,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
Spin Bout U,Drake,43,129.963,0.773,0.01,0.0512,3.576483333333333,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Cupid,Fifty Fifty,44,148.066,0.656,0.298,0.122,3.535333333333333,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
Search & Rescue,Drake,45,154.983,0.912,0.0164,0.124,3.9769,0.963362574577,2.6114487648,0.999999880791,0.21921479702,0.509636461735,0.817196428776,0.915407299995
Barbie World,Nicki Minaj,46,133.014,0.951,0.0509,0.211,2.8496166666666665,0.963362574577,2.6114487648,0.999999880791,0.21921479702,0.509636461735,0.817196428776,0.915407299995
Next Thing You Know,Jordan Davis,47,78.526,0.557,0.646,0.048,2.9206333333333334,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Escapism,Raye,48,96.107,0.538,0.138,0.114,4.53955,0.264016389847,5.37405109406,0.99503326416,0.307444959879,0.439626008272,0.655651390553,0.849270701408
Un x100to,Grupo Frontera,49,77.502,0.773,0.00783,0.187,2.2711166666666665,0.921585023403,4.4651632309,0.86701375246,0.177341639996,0.602901041508,0.958526790142,0.183010205626
Until I Found You,Stephen Sanchez,50,202.466,0.346,0.757,0.0388,2.94445,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Shirt,SZA,51,120.009,0.848,0.228,0.102,3.030666666666667,0.938247799873,4.00259399414,0.961608707905,0.0302187241614,0.341663807631,0.309068441391,0.535517990589
Paint the Town Red,Doja Cat,52,130.041,0.664,0.304,0.0707,3.509333333333333,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
Made You Look,Meghan Trainor,53,144.981,0.838,0.345,0.0665,2.2376,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Wait in the Truck,Hardy,54,140.0,0.534,0.277,0.0272,4.627666666666666,0.766495466232,4.57856893539,0.836672306061,0.5,0.535766303539,0.975322842598,0.124947212636
All I Want for Christmas Is You,Mariah Carey,55,150.273,0.336,0.164,0.0384,4.01845,0.861799716949,3.4676668644,0.996536314487,0.0742097347975,0.309949755669,0.538872301579,0.147574350238
Everything I Love,Morgan Wallen,56,69.877,0.403,0.59,0.031,3.368883333333333,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Chemical,Post Malone,57,120.042,0.695,0.192,0.0395,3.588,0.734312474728,5.61559009552,0.988387525082,0.369450896978,0.331308811903,0.737974047661,0.721018135548
Heart Like a Truck,Lainey Wilson,58,139.974,0.587,0.148,0.0311,3.317333333333333,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
"Going, Going, Gone",Luke Combs,59,159.931,0.565,0.538,0.0275,2.95445,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Rockin' Around the Christmas Tree,Brenda Lee,60,67.196,0.589,0.614,0.0502,2.10445,0.718114972115,4.14494752884,0.101191796362,0.412140220404,0.887514472008,0.993237197399,0.0270968750119
Dancin' in the Country,Tyler Hubbard,61,87.194,0.536,0.75,0.0254,3.749116666666666,0.941546916962,3.26687526703,0.980263292789,0.614733338356,0.510960519314,0.889174699783,0.441952168941
Daylight,David Kushner,62,93.95,0.631,0.0817,0.0385,3.244666666666667,0.90171790123,3.33709359169,0.999999880791,0.167481735349,0.269092738628,0.645422518253,0.411385983229
Lift Me Up,Rihanna,63,177.115,0.247,0.899,0.0315,3.275333333333333,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
Eyes Closed,Ed Sheeran,64,95.05,0.599,0.163,0.0232,4.39,0.264016389847,5.37405109406,0.99503326416,0.307444959879,0.439626008272,0.655651390553,0.849270701408
TQG,Karol G,65,111.005,0.87,0.656,0.0541,3.5033333333333334,0.941546916962,3.26687526703,0.980263292789,0.614733338356,0.510960519314,0.889174699783,0.441952168941
Try That in a Small Town,Jason Aldean,66,159.847,0.512,0.621,0.029,2.969116666666667,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Tennessee Orange,Megan Moroney,67,95.031,0.708,0.316,0.0266,2.742,0.835866451263,3.77218961716,0.994216620922,0.708288788795,0.400147974491,0.185959249735,0.33303374052
Jingle Bell Rock,Bobby Helms,68,119.705,0.754,0.643,0.0363,2.1828833333333333,0.767934381962,4.97447824478,0.421720385551,0.310918480158,0.704472124577,0.923102796078,0.0481624938548
Princess Diana,Ice Spice,69,103.073,0.663,0.0337,0.0473,2.9133333333333336,0.90171790123,3.33709359169,0.999999880791,0.167481735349,0.269092738628,0.645422518253,0.411385983229
Tomorrow 2,GloRilla,70,141.733,0.441,0.56,0.0363,3.66955,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
A Holly Jolly Christmas,Burl Ives,71,140.467,0.683,0.579,0.0303,2.2588833333333334,0.777140319347,4.08998155594,0.997963190079,0.429100185633,0.558590173721,0.959189295769,0.70627373457
Where She Goes,Bad Bunny,72,98.047,0.801,0.141,0.0516,3.5510166666666665,0.941546916962,3.26687526703,0.980263292789,0.614733338356,0.510960519314,0.889174699783,0.441952168941
Bebe Dame,Fuerza Regida,73,157.643,0.529,0.299,0.0458,4.531033333333333,0.766495466232,4.57856893539,0.836672306061,0.5,0.535766303539,0.975322842598,0.124947212636
I Remember Everything,Zach Bryan,74,175.212,0.369,0.555,0.04,3.8002166666666666,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
I Like You (A Happier Song),Post Malone,75,100.964,0.733,0.121,0.0751,3.2140166666666667,0.941546916962,3.26687526703,0.980263292789,0.614733338356,0.510960519314,0.889174699783,0.441952168941
What It Is (Block Boy),Doechii,76,79.64,0.702,0.301,0.13,3.457583333333333,0.903241872787,2.12966561317,0.999537229538,0.613036990166,0.279316276312,0.809688508511,0.0103386901319
Nobody Gets Me,SZA,77,99.796,0.358,0.805,0.0285,3.0142166666666665,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Rich Men North of Richmond,Oliver Anthony Music,78,156.999,0.847,0.232,0.584,2.3486666666666665,0.922618806362,5.58919095993,0.998931109905,0.593766689301,0.258682668209,0.168141007423,0.70534569025
Super Freaky Girl,Nicki Minaj,79,133.014,0.951,0.0509,0.211,2.8496166666666665,0.963362574577,2.6114487648,0.999999880791,0.21921479702,0.509636461735,0.817196428776,0.915407299995
Dial Drunk,Noah Kahan,80,79.997,0.814,0.03,0.0561,3.8758333333333335,0.763618588448,5.71651363373,0.983037054539,0.0904417037964,0.154405802488,0.811287105083,0.70548927784
What Was I Made For?,Billie Eilish,81,115.284,0.351,0.934,0.0333,3.3364333333333334,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Seven,Jung Kook,82,128.331,0.572,0.536,0.212,3.031,0.832326889038,7.6774969101,0.454260736704,0.0454634390771,0.309052497149,0.98367202282,0.629595398903
Wait for U,Future,83,83.389,0.463,0.314,0.34,3.164883333333333,0.832326889038,7.6774969101,0.454260736704,0.0454634390771,0.309052497149,0.98367202282,0.629595398903
Last Christmas,Wham!,84,107.682,0.735,0.189,0.0293,4.382666666666666,0.963362574577,2.6114487648,0.999999880791,0.21921479702,0.509636461735,0.817196428776,0.915407299995
Handle on You,Parker McCollum,85,106.064,0.691,0.0592,0.0367,3.8897666666666666,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Por Las Noches,Peso Pluma,86,92.491,0.807,0.31,0.0325,3.9974166666666666,0.763618588448,5.71651363373,0.983037054539,0.0904417037964,0.154405802488,0.811287105083,0.70548927784
Memory Lane,Old Dominion,87,151.988,0.451,0.0838,0.291,2.7706666666666666,0.861799716949,3.4676668644,0.996536314487,0.0742097347975,0.309949755669,0.538872301579,0.147574350238
Area Codes,Kaliii,88,100.934,0.86,0.399,0.434,5.05045,0.763618588448,5.71651363373,0.983037054539,0.0904417037964,0.154405802488,0.811287105083,0.70548927784
Bury Me in Georgia,Kane Brown,89,86.97,0.727,0.0469,0.0726,3.1901,0.18598203361,6.0586438179,0.995114862919,0.111137069762,0.343690961599,0.589881718159,0.605281054974
PRC,Peso Pluma,90,138.078,0.784,0.0965,0.0538,3.0677666666666665,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
What My World Spins Around,Jordan Davis,91,124.872,0.675,0.105,0.0461,3.113183333333333,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Ain't That Some,Morgan Wallen,92,126.019,0.62,0.615,0.0462,3.60955,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
Wild as Her,Corey Kent,93,108.959,0.664,0.0811,0.0305,6.017116666666666,0.264016389847,5.37405109406,0.99503326416,0.307444959879,0.439626008272,0.655651390553,0.849270701408
Peaches & Eggplants,Young Nudy,94,87.306,0.451,0.261,0.414,3.7862666666666662,0.832326889038,7.6774969101,0.454260736704,0.0454634390771,0.309052497149,0.98367202282,0.629595398903
I Wrote the Book,Morgan Wallen,95,126.019,0.62,0.615,0.0462,3.60955,0.742222487926,5.54836368561,0.722457766533,0.227331414819,0.708696901798,0.737470149994,0.140534386039
"Bzrp Music Sessions, Vol. 53",Bizarrap,96,122.104,0.778,0.274,0.0493,3.63815,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
Meltdown,Travis Scott,97,155.008,0.834,0.00513,0.222,5.213666666666667,0.832165181637,3.98202872276,0.988232016563,0.19737611711,0.29561817646,0.808817148209,0.000224145842367
Put It on da Floor Again,Latto,98,145.11,0.894,0.0369,0.298,2.427583333333333,0.729880750179,4.78527402878,0.992354571819,0.0554830245674,0.377780526876,0.417601555586,0.571735501289
Bloody Mary,Lady Gaga,99,99.998,0.591,0.0107,0.03,4.0793333333333335,0.264016389847,5.37405109406,0.99503326416,0.307444959879,0.439626008272,0.655651390553,0.849270701408
Watermelon Moonshine,Lainey Wilson,100,139.921,0.739,0.47,0.0282,3.4808833333333333,0.777140319347,4.08998155594,0.997963190079,0.429100185633,0.558590173721,0.959189295769,0.70627373457
